Date,Food,Mines,Oil,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars,Trans,Utils,Rtail,Finan,Other
198710, -18.17, -32.05, -18.70, -31.51, -25.20, -27.91, -19.07, -29.25, -30.60, -28.48, -26.93, -26.46, -29.21,  -6.93, -27.74, -21.27, -22.75
198711,  -7.69,   5.84, -11.07, -10.36, -11.00,  -5.46,  -9.48,  -4.85,   2.57,  -6.47,  -8.23,  -6.48,  -7.82,  -2.55,  -9.53,  -7.14,  -7.25
198712,   7.77,   6.02,   6.15,   8.99,   8.62,  14.91,   5.68,   8.38,  10.53,   7.58,  11.82,   8.87,   7.11,   0.56,   7.77,   3.62,   8.81
198801,   3.03,  -7.69,   8.97,   6.42,  -0.76,  -2.65,   5.54,   3.77,  -3.40,   5.71,  -1.93,   7.28,   8.05,   9.77,   6.56,   8.92,   3.27
198802,   4.68,   7.72,   3.03,  14.73,   4.38,   8.42,   3.82,  11.63,   9.65,   8.38,   7.85,   7.78,   6.76,  -1.41,  10.85,   3.05,   5.60
198803,  -0.25,   8.67,   2.05,   2.22,  -5.50,  -1.98,  -3.85,   0.99,  -3.57,   1.09,  -3.78,  -0.46,   1.73,  -3.18,  -1.66,  -2.71,  -1.84
198804,   0.11,   1.55,   4.51,  -0.22,   1.05,   1.80,  -1.47,   2.31,   5.64,  -0.48,   2.91,   3.50,  -0.38,  -0.30,   1.90,  -0.60,   0.41
198805,  -0.11,   0.49,  -0.45,  -1.25,   1.77,  -2.18,  -0.67,  -1.16,  -0.55,  -0.56,  -1.14,   0.62,  -0.03,   3.62,  -1.35,   1.98,   0.17
198806,   2.20,   1.71,  -1.82,   6.43,   6.77,   9.82,   1.87,   9.03,   6.40,   6.87,   8.76,   7.88,   8.40,   3.23,   6.24,   5.56,   6.00
198807,   1.09,  -1.35,   3.55,  -4.63,   1.79,  -3.97,   1.73,  -2.65,   1.36,  -0.79,  -4.55,  -0.71,  -1.56,  -0.22,  -0.41,   0.24,  -1.26
198808,   1.10,  -4.55,  -1.47,  -1.32,  -4.05,  -4.29,  -0.93,  -3.71,  -5.03,  -0.92,  -7.59,  -6.68,  -3.18,  -0.12,  -2.08,  -0.01,  -3.28
198809,   6.52,  -2.41,  -2.29,   2.25,   3.65,   2.15,   4.88,   0.48,   0.70,   3.64,   3.18,   4.07,   6.39,   2.67,   9.30,   3.89,   5.61
198810,  12.62,  -0.32,   1.84,   3.19,   2.22,   1.21,   1.43,   0.36,   4.40,   0.13,   0.07,   4.95,   1.54,   2.51,   1.74,  -0.21,   0.83
198811,  -0.46,   0.76,  -0.31,  -6.80,  -4.74,  -2.06,  -1.04,  -3.35,  -2.09,  -0.38,  -2.02,  -0.03,  -1.46,  -0.50,  -2.48,  -2.61,  -1.95
198812,   2.26,  -1.62,   1.77,   5.68,   3.00,   4.80,   2.92,   3.91,   4.23,   3.14,   3.71,  -0.64,   1.31,   1.04,   1.15,  -0.16,   2.72
198901,   4.69,   2.53,   6.30,   6.68,   5.97,  10.57,   6.44,   6.20,  11.83,   3.56,   6.62,   9.01,   7.84,   2.67,   6.29,   6.75,   7.38
198902,  -1.33,   5.93,  -1.34,   3.73,   0.86,  -2.24,  -1.61,   0.73,  -3.56,  -0.26,  -3.90,  -4.77,  -0.30,  -1.78,  -1.79,  -0.40,  -1.82
198903,   5.22,  -2.43,   3.78,   6.72,   0.32,   2.50,   5.65,   1.61,  -1.89,   2.91,  -3.87,  -2.53,   0.95,   0.55,   2.97,   4.81,   3.38
198904,   5.58,  -1.72,   2.32,   4.06,   5.51,   5.10,   5.25,   5.80,   3.39,   4.35,   5.31,  -0.33,   4.74,   3.97,   5.63,   3.85,   7.87
198905,   5.12,  -4.33,   2.78,   4.20,   0.29,   0.68,   4.42,   3.26,   1.16,   3.10,   4.42,   1.37,   2.88,   5.28,   5.73,   4.07,   5.21
198906,   0.89,   4.24,  -1.07,  -1.26,   1.67,  -2.83,  -1.65,  -0.95,  -3.85,  -0.93,  -3.26,   0.27,  -2.65,   3.42,  -2.27,   0.93,  -0.21
198907,  13.40,  -0.62,   3.88,   8.45,   6.97,   6.90,  13.72,   8.69,   6.63,   6.72,   5.65,   4.41,   7.33,   5.81,  10.01,   8.10,   8.03
198908,  -4.19,   7.10,   3.43,   4.46,   0.07,   7.50,   1.25,   3.03,   7.97,   5.12,   2.05,   7.79,   7.99,  -0.80,   2.67,   1.99,   1.69
198909,  -0.27,   3.12,   1.27,   1.50,  -2.85,  -3.46,   1.30,  -1.65,  -2.42,  -4.39,  -3.20,  -5.82,  -2.58,   0.48,  -2.48,   2.09,   1.76
198910,  -1.34,  -0.47,   0.67,  -5.60,  -5.47,  -5.83,   1.38,  -7.49,  -9.21,  -5.67,  -4.52,  -6.24,  -7.41,   1.01,  -3.76,  -4.09,  -3.18
198911,   3.46,  10.68,   3.84,  -0.84,  -0.01,   2.53,   3.33,   3.03,   2.34,   0.85,   1.79,  -2.23,  -1.86,   3.24,   1.27,  -0.50,   1.52
198912,   2.59,   1.99,   5.97,  -1.12,   0.09,   4.44,   1.11,   0.27,   0.59,   2.55,   0.63,  -1.69,   2.33,   4.80,   0.78,  -2.52,   3.13
199001,  -9.50,   3.98,  -4.34,  -9.66,  -6.02,  -7.67,  -7.12,  -5.39,  -8.78,  -4.44,  -2.15,  -3.22,  -6.24,  -5.35,  -6.05,  -9.62, -10.86
199002,  -0.49,   0.11,   3.14,   1.98,   0.51,   2.70,  -2.26,   3.74,   3.32,   3.54,   3.61,   6.07,   4.18,   0.21,   1.68,   2.28,   1.02
199003,   5.45,  -4.48,  -0.67,   5.72,   4.22,   1.09,   4.44,   5.04,   6.29,   4.89,   4.02,   3.28,   4.98,  -0.75,   5.14,  -1.61,   3.60
199004,   0.45,  -8.64,  -3.52,  -1.63,  -5.90,  -3.73,   1.76,  -2.28,  -7.02,   0.17,  -1.40,  -3.95,  -4.13,  -5.52,  -2.22,  -4.19,  -2.70
199005,  11.55,   7.82,   6.20,   6.52,   6.57,   7.15,  10.41,  11.46,   7.38,   7.94,   9.93,   8.24,   7.56,   5.43,  11.58,   9.27,   9.96
199006,   2.06,  -5.66,  -2.07,  -3.02,  -0.59,  -2.29,   5.15,  -2.70,  -1.46,   1.11,  -1.50,  -2.30,  -0.92,   0.75,   1.78,  -1.89,  -1.73
199007,   0.40,   9.31,   8.26,  -3.74,  -4.76,   0.37,   2.95,   0.48,   5.71,  -1.68,  -3.66,  -2.75,  -3.14,   0.90,  -3.62,  -4.72,  -4.06
199008,  -6.71,  -6.99,  -1.23, -15.78,  -8.11, -12.81,  -7.20, -11.72, -10.22, -12.59, -12.71, -13.71, -12.59,  -6.64, -12.88, -10.99, -10.57
199009,  -3.28,  -1.43,  -1.63, -14.34,  -7.77,  -6.73,  -4.58,  -8.88,  -6.14,  -9.65,  -7.42, -10.80,  -7.59,   0.48,  -9.37, -11.42,  -3.71
199010,   4.62, -16.07,  -3.99,  -8.45,  -4.75,   1.18,   2.85,  -6.66, -11.42,  -3.10,  -4.67,  -2.64,  -0.18,   7.22,  -2.97,  -7.16,  -0.03
199011,   5.22,  -2.13,   1.68,  13.26,  10.33,   9.87,   8.47,  10.20,   2.93,   8.01,   9.64,   2.77,   4.80,   2.31,  11.16,  14.30,   5.53
199012,   4.14,   9.45,  -2.02,   8.01,   2.24,   3.00,   3.12,   4.76,   7.95,   1.09,   4.64,  -1.53,   4.74,   0.79,   2.85,   5.54,   3.65
199101,   4.01,  -8.75,  -2.05,  16.04,   8.49,   5.85,   1.99,   8.26,   8.17,  11.45,  12.48,   6.65,   9.46,  -1.37,  10.67,   7.22,   5.13
199102,  11.51,   8.52,   8.62,  14.63,   7.94,   5.89,   8.94,  12.24,   6.68,   5.85,   6.42,  10.83,   3.12,   4.84,   8.21,  10.82,   5.48
199103,   6.03,  -1.58,   1.37,   4.28,   4.49,   0.12,   4.23,  -0.01,   0.52,   4.03,  -0.43,  -1.20,   0.04,   1.72,   9.67,   5.83,   2.98
199104,  -1.78,   0.71,   2.56,   1.83,  -1.32,   3.46,  -0.76,   0.24,  -0.13,   0.43,  -2.38,  -2.17,   1.47,  -0.05,   1.94,   1.78,   0.35
199105,   3.39,   1.44,  -1.28,   3.02,   5.55,   9.96,   4.08,   8.39,   4.24,   6.47,   5.82,  15.82,   6.73,   0.15,   7.77,   4.67,   3.06
199106,  -4.84,   7.38,  -3.83,  -1.56,  -5.84,  -3.67,  -4.47,  -4.58,  -4.74,  -0.09,  -7.71,  -3.50,  -4.01,  -2.37,  -4.90,  -5.34,  -3.80
199107,   6.63,  -2.11,   5.12,   5.79,   3.61,   5.31,   7.73,   5.34,   4.46,   4.16,   2.97,  -1.21,   5.23,   3.99,   5.07,   5.75,   3.45
199108,   5.83,  -6.24,   1.20,   5.99,   5.04,   0.85,   3.25,   3.60,   0.79,   2.86,   1.29,  -3.19,   1.31,   3.52,   4.19,   4.46,   2.07
199109,  -4.01,   3.61,  -0.74,   3.20,   0.94,  -3.28,  -0.63,  -3.07,  -3.33,  -0.87,  -3.10,  -2.19,  -0.36,   3.72,  -3.86,  -0.25,  -0.57
199110,  -0.30,   1.97,   2.21,  -3.44,   4.30,   2.41,   4.57,  -2.83,  -0.94,  -1.20,  -0.28,  -3.83,   5.25,   1.25,  -2.87,   2.06,   3.47
199111,   0.77,  -0.25,  -7.68,  -3.91,  -1.75,  -5.78,  -2.07,  -2.49,  -7.71,  -5.30,  -5.80,  -8.46,  -6.98,   1.90,  -1.09,  -5.21,  -4.76
199112,  15.06,   0.05,   2.24,  14.57,  10.35,  10.32,  15.77,  15.48,   7.00,  10.49,   9.66,   6.50,  11.89,   5.01,  13.28,  13.37,  12.17
199201,  -4.58,   6.00,  -4.12,   5.74,   4.94,   0.30,  -4.62,   2.78,   3.24,   3.75,   4.65,   9.61,   0.58,  -4.57,   0.92,   0.79,   0.76
199202,   0.07,  -0.39,  -0.47,   4.12,   0.21,   2.66,  -1.36,   1.73,   7.06,   3.29,   4.49,  15.25,   1.65,  -1.24,   2.42,   2.92,   0.41
199203,  -1.21,  -8.17,  -2.83,  -1.38,  -3.70,   0.62,  -4.42,  -1.86,  -1.30,  -4.26,  -3.96,   1.28,  -2.12,  -0.53,  -1.53,  -0.90,  -2.78
199204,   0.02,  -2.36,   9.48,  -3.02,   0.24,   6.10,   0.11,   0.19,   3.69,   1.62,   0.57,  10.31,   2.73,   2.69,  -3.95,   0.95,   1.58
199205,   1.62,   7.62,   3.20,  -1.59,  -0.16,  -0.95,   0.79,   3.26,   0.96,  -1.20,  -0.49,  -1.79,  -1.37,   2.54,  -0.68,   2.52,  -0.90
199206,  -1.71,   6.97,  -3.35,  -5.87,  -4.49,  -4.69,  -5.54,  -4.90,   1.93,  -6.47,  -2.14,   3.96,  -4.03,   0.54,  -1.35,   1.22,  -2.15
199207,   4.80,   0.50,   5.38,   6.20,   5.13,   4.16,   6.11,   6.54,  -0.14,   5.55,   1.66,  -0.90,   1.94,   6.73,   3.17,   3.45,   4.04
199208,   1.75,  -4.66,   2.50,  -1.23,  -2.13,  -4.53,  -3.13,  -0.16,  -9.16,  -0.14,  -4.62, -10.85,  -4.80,  -0.47,  -0.36,  -3.30,  -2.19
199209,   1.06,   0.49,   0.17,   4.20,   3.35,   0.22,  -3.49,   2.61,  -0.49,  -0.54,   3.08,  -0.90,   1.66,   0.83,   4.49,   3.31,   1.72
199210,  -1.25,  -4.93,  -3.55,   0.62,  -1.63,   0.52,   2.88,   2.28,   1.54,   1.72,  -1.08,  -0.30,   4.55,  -0.42,   4.53,   2.81,   2.50
199211,   2.78,  -6.59,  -2.50,   8.65,   6.29,   1.99,   3.26,   3.26,   7.09,   4.08,   6.10,   8.35,   4.18,  -0.23,   7.25,   6.57,   5.72
199212,   0.41,   3.63,   1.96,   1.35,  -0.52,   0.92,  -1.90,   2.03,   4.04,   2.38,   1.11,   3.79,   4.64,   2.71,  -0.52,   4.60,   2.33
199301,  -1.65,  -2.78,   2.67,   0.15,   8.17,  -2.19,  -7.04,  -0.40,   6.53,   1.64,   4.12,   9.81,   0.33,   2.46,  -0.02,   3.72,   1.19
199302,  -2.39,   3.68,   6.07,  -2.81,   1.19,   0.36,  -4.11,   4.27,  -0.52,  -1.44,   0.17,  -0.03,   1.30,   6.23,  -1.57,   0.91,  -0.52
199303,  -0.46,  10.31,   4.03,   3.97,   3.28,   2.06,   0.21,   1.49,  -0.78,   3.88,   2.24,   5.65,   4.07,   1.76,   3.05,   4.31,   2.38
199304, -11.11,   2.82,   1.06,  -5.41,  -5.89,   2.95,   0.67,  -3.11,  -2.21,  -0.72,  -1.86,   3.78,   1.07,  -0.15,  -8.82,  -3.78,  -2.81
199305,   3.14,   6.10,   1.78,   1.68,   3.27,   1.96,   2.20,   2.84,   4.24,   1.82,   6.63,   1.12,   2.76,  -0.04,   5.53,   0.40,   4.91
199306,  -0.45,   3.44,  -1.04,  -8.40,  -0.36,  -3.94,  -2.49,  -1.99,   1.21,  -2.38,   0.20,   4.29,   0.45,   3.19,  -3.49,   3.91,   1.39
199307,  -2.59,   6.72,   0.47,  -4.00,   1.69,   0.86,  -6.78,   0.38,  -2.11,  -2.74,  -1.72,   2.54,   3.41,   1.94,   0.50,   2.41,  -0.42
199308,   4.36,  -6.80,   4.27,   5.34,   7.68,   3.51,   3.55,   3.40,   2.88,   5.11,   5.81,  -0.42,   4.10,   3.70,   3.97,   3.12,   4.35
199309,  -2.16,  -8.01,   1.34,  -3.34,  -0.63,  -2.65,  -0.40,  -2.28,  -4.39,   0.57,  -1.16,   0.85,  -0.72,  -0.64,   0.17,   2.38,   0.89
199310,   5.98,   6.68,  -1.95,   4.51,   4.22,   2.36,   6.58,   2.86,   3.88,   6.92,   1.02,   9.81,   2.26,  -1.97,   4.98,  -3.79,   2.73
199311,   0.31,  -2.50,  -6.00,   1.20,  -0.55,   1.34,   2.29,   2.94,   0.72,  -0.09,   0.79,   1.53,   1.25,  -5.52,   1.08,  -3.84,  -2.96
199312,   1.59,  10.70,   0.60,   0.49,   1.24,   2.61,   1.15,   1.24,   6.74,   3.63,   5.17,   4.24,   3.75,   1.61,  -3.18,   2.25,   1.51
199401,  -1.19,   0.93,   4.88,  -2.83,   2.11,   8.41,   0.87,   2.65,  10.39,   0.61,   4.23,   8.24,   3.79,  -1.20,   0.97,   4.11,   3.85
199402,  -0.84,  -0.93,  -2.94,   1.91,  -1.37,  -0.95,  -4.93,   0.20,  -3.07,  -0.59,   0.90,  -4.69,  -1.65,  -4.98,   2.14,  -4.03,  -3.16
199403,  -3.82,   1.80,  -3.56,  -0.54,  -3.52,  -2.97,  -7.18,  -4.76,  -5.64,  -4.40,  -3.99,  -6.57,  -5.12,  -3.94,  -5.01,  -3.24,  -5.04
199404,   1.40,  -9.74,   4.20,   0.26,  -1.66,   2.49,   4.62,   0.56,  -0.94,   0.24,  -2.32,   0.47,  -0.47,   2.13,   0.05,   2.51,   0.02
199405,  -1.51,   1.16,   0.90,  -3.40,   1.94,   3.75,   3.00,   1.14,   3.49,   3.03,   0.41,  -2.18,  -0.48,  -5.36,  -2.68,   4.36,   2.21
199406,  -1.24,  -2.33,  -2.71,  -3.83,  -2.31,  -2.85,  -2.98,  -3.10,   0.76,  -0.51,  -4.50,  -3.07,  -1.66,  -3.15,  -2.07,  -2.58,  -2.37
199407,   3.33,   0.86,   3.13,   1.38,   2.39,   3.92,   1.37,   2.87,   7.20,  -0.74,   4.57,   3.66,   0.96,   5.19,   0.91,   2.81,   3.45
199408,   6.39,   4.43,  -0.22,   5.16,   4.60,   6.13,  10.73,   5.77,   5.44,   3.35,   6.54,  -1.17,   3.27,   0.66,   4.09,   3.54,   4.37
199409,   0.94,   5.58,  -2.05,  -3.55,  -1.64,  -0.72,   0.63,  -3.35,   0.32,  -2.57,  -1.51,  -5.33,  -6.38,  -2.79,  -2.63,  -4.76,  -0.54
199410,   2.34,  -8.43,   7.38,   1.50,  -0.27,  -0.08,   2.44,   0.88,  -4.01,   1.61,   4.54,  -1.66,   2.18,   1.59,   1.26,   0.32,   1.11
199411,  -0.86,  -9.46,  -5.11,  -3.75,  -4.73,  -7.21,   1.01,  -4.18,  -8.63,  -3.57,  -3.63,  -4.72,  -3.83,   0.28,  -3.30,  -5.36,  -4.03
199412,   1.08,   2.58,  -0.69,   1.01,   0.91,   3.48,   0.28,   0.72,   4.39,   1.15,   3.75,   4.49,   2.15,   0.35,  -4.12,   1.34,   2.07
199501,   2.67,  -6.21,   0.24,  -2.90,   1.23,  -2.49,   5.87,   1.24,  -6.37,   2.51,  -0.21,  -5.80,   2.00,   6.22,   1.55,   5.63,   2.07
199502,   2.96,   4.24,   4.75,   2.65,   5.07,   6.07,   1.76,   2.88,   3.19,   4.25,   6.86,   4.64,   6.65,   0.82,   2.88,   4.91,   3.59
199503,   3.27,  10.62,   5.14,  -0.02,   3.73,   5.87,   1.93,   0.37,   2.27,   4.46,   4.18,   1.27,   4.65,  -1.75,   4.33,   1.18,   2.31
199504,   3.82,  -1.59,   2.29,  -0.72,   1.82,   3.06,   3.48,  -0.04,   0.18,   1.23,   7.85,   1.76,   3.51,   2.38,  -2.25,   1.79,   1.86
199505,   5.15,  -1.00,   4.16,   1.59,   2.52,   3.01,   3.09,   1.52,   1.61,   4.91,   3.54,   5.01,   2.15,   6.04,   3.58,   6.22,   1.06
199506,   1.83,   0.88,  -3.08,   2.48,   0.81,   1.49,   3.01,   3.20,   7.03,   0.50,   6.19,   1.18,   4.23,  -0.46,   5.24,   1.77,   5.28
199507,   0.87,   5.57,   2.19,   6.11,   2.75,   2.64,   2.56,   4.42,   6.82,   3.34,   7.57,   2.24,   7.67,  -0.37,   3.13,   4.19,   5.38
199508,  -0.02,   1.16,  -1.64,   0.14,   0.96,  -0.06,   0.20,  -1.60,  -0.62,  -1.13,  -0.17,   0.78,  -0.35,   0.99,  -3.08,   5.20,   1.95
199509,   8.58,   0.29,   1.23,   1.49,   0.06,   2.53,   7.88,   1.91,  -4.97,  -4.05,   1.41,  -0.41,   3.80,   6.30,   3.92,   5.77,   3.12
199510,   1.75,  -8.62,  -0.17,  -5.41,  -1.95,  -5.59,   3.10,  -2.28,  -6.15,  -6.80,   1.03,  -5.41,  -2.15,   1.48,  -6.70,  -1.92,  -1.10
199511,   4.22,   8.18,   4.90,   2.37,   5.53,   6.39,   5.32,   7.24,   8.57,   7.36,   0.06,   5.43,   7.51,   1.58,   5.89,   6.74,   3.60
199512,   1.45,   2.55,   5.71,   2.29,  -1.29,   2.08,   4.07,   1.99,  -1.63,  -0.47,  -2.01,   4.26,   1.10,   5.10,  -1.99,   1.24,   1.82
199601,   3.05,  13.84,  -0.46,  -3.00,   3.14,   5.55,   5.41,   1.44,   4.27,   1.32,   3.48,   3.09,   0.77,   1.86,   0.19,   3.83,   2.05
199602,   3.34,   2.17,   1.02,   2.38,   1.02,   3.12,  -1.13,  -1.91,  -0.99,   6.01,   4.79,   1.80,   3.32,  -2.67,   5.87,   2.12,   0.74
199603,  -1.43,   0.02,   4.94,   8.10,   0.91,   5.62,   0.31,   4.12,   6.07,   1.62,  -2.36,   6.70,   3.46,  -0.52,   6.41,   1.02,   0.26
199604,  -0.52,   0.82,   3.69,   4.86,   4.52,  -1.10,  -0.78,   2.09,   1.40,   5.12,   6.72,   3.20,   1.84,  -2.66,   4.45,  -1.05,   4.59
199605,   7.23,   4.25,   0.49,   6.78,   3.17,  -0.44,   4.62,   3.27,  -0.34,   1.37,   3.55,   1.75,   0.89,   1.32,   4.14,   1.43,   2.34
199606,   4.05, -10.61,   0.99,   0.17,  -0.35,  -2.36,   1.92,   0.88,  -6.48,  -0.10,  -4.50,  -5.09,  -0.46,   5.27,  -1.64,   0.69,  -1.49
199607,  -4.29,  -3.25,  -4.54,  -4.51,  -6.20,  -3.22,  -3.60,  -4.74,  -6.69,  -7.46,  -6.12,  -4.50,  -4.92,  -5.81,  -7.51,  -2.45,  -8.28
199608,   1.00,   3.00,   2.89,   5.20,   2.43,   3.46,   0.33,   3.33,   6.21,   6.31,   4.75,   3.07,   3.41,   2.89,   6.93,   4.25,   2.32
199609,   4.52,  -2.81,   3.93,   4.88,   4.78,   6.12,   6.82,   6.43,   2.04,   2.50,  10.57,  -0.32,   3.16,   0.68,   2.67,   5.83,   5.34
199610,   1.02,  -1.60,   6.21,  -0.09,  -2.19,   1.06,   1.87,   1.07,  -2.68,  -1.26,   1.08,   4.54,   1.76,   3.61,  -2.42,   5.46,  -1.94
199611,   4.22,   2.46,   5.40,   0.25,   5.57,   4.72,   8.51,   2.01,   7.67,   6.22,  12.60,   6.30,   6.25,   2.60,   3.17,   8.38,   5.48
199612,  -0.84,  -1.59,   0.65,   2.10,  -1.82,  -1.81,  -1.73,  -0.62,  -1.24,   1.23,  -2.51,  -2.62,   1.20,   0.13,  -4.05,  -1.64,  -0.41
199701,   7.65,  -3.13,   4.09,   5.33,   4.56,   4.21,   9.92,   3.60,   4.48,   3.51,   8.54,   2.45,   2.01,   0.92,   0.46,   6.56,   4.17
199702,   2.98,  14.85,  -5.71,   2.89,   1.95,   0.88,   2.88,  -0.15,   0.19,  -2.68,  -5.51,   0.56,  -1.54,  -0.57,   3.94,   3.93,  -1.23
199703,  -4.09, -10.44,   4.92,  -4.16,  -6.15,  -2.11,  -7.32,  -4.36,  -4.36,  -4.05,  -4.60,  -4.27,  -0.81,  -2.79,  -0.07,  -6.54,  -6.03
199704,   7.61,  -4.97,   0.03,  -3.38,   5.40,   3.19,   7.62,   6.69,   0.81,   5.14,   7.25,   4.63,   4.11,  -1.39,   1.99,   6.02,   3.53
199705,   4.59,   7.90,   7.37,   5.82,   6.50,   4.54,   7.07,   6.42,   8.74,  10.66,   9.59,   5.40,   6.49,   3.63,   5.37,   5.67,   8.74
199706,   2.87,   2.74,   1.20,   3.41,   4.43,   6.67,   8.26,   4.85,   3.52,   3.58,   1.98,   2.77,   3.45,   3.14,   5.95,   6.00,   3.88
199707,   3.83,   1.39,   7.13,   2.90,   0.47,   6.87,   3.02,   8.82,   9.37,   2.89,  16.43,   8.14,   7.78,   2.83,   8.91,  10.51,   5.29
199708,  -8.60,   0.34,   0.34,  -3.98,  -2.14,  -4.55,  -7.61,  -6.32,  -1.61,   2.56,  -1.69,   1.06,  -4.92,  -1.16,  -3.18,  -5.62,  -2.35
199709,   7.07,   5.13,   6.17,   6.01,   4.46,   0.49,   5.85,   5.37,   0.60,   1.12,   4.58,   5.41,   6.13,   4.62,   4.76,   8.21,   5.54
199710,  -3.45, -13.56,  -1.94,  -6.73,  -3.87,  -3.91,   0.58,  -1.22,  -7.75,  -4.59, -10.10,  -3.23,  -5.82,   0.89,  -2.48,  -2.11,  -2.47
199711,   7.57,  -8.83,  -3.44,   0.06,   1.85,   3.06,   4.71,   2.44,  -4.66,   1.82,   2.77,  -2.19,   1.93,   7.18,   6.79,   3.54,   4.38
199712,   3.75,  -5.57,  -1.27,  -5.53,   0.86,  -0.01,   4.46,   3.80,  -0.83,   0.77,  -3.59,   4.34,   0.35,   8.01,  -1.21,   5.79,   1.12
199801,  -2.63,  -0.52,  -5.57,  -0.01,   2.05,  -2.85,   4.80,   1.32,   3.20,  -2.16,   4.34,   0.30,   0.62,  -4.38,   1.21,  -2.64,   2.62
199802,   4.32,   3.98,   6.86,   9.69,   8.73,   7.65,   5.47,   8.77,   3.96,   8.51,   8.04,  12.74,   7.55,   2.64,  11.77,   8.91,   6.64
199803,   8.59,   9.58,   4.63,   5.13,   5.47,   5.56,   2.47,   8.23,   2.36,   4.36,  -0.97,   5.97,   3.44,   6.70,   7.47,   5.89,   7.38
199804,  -3.46,   3.28,   3.78,   2.21,   4.09,   2.83,   0.83,  -0.17,   4.43,  -2.90,   4.67,   1.55,  -1.29,  -2.49,  -0.45,   2.09,   0.53
199805,   2.20, -10.72,  -4.12,  -1.40,  -3.99,   1.12,  -1.46,   1.13,  -9.31,  -3.45,  -6.12,   9.64,  -3.67,  -1.09,   2.74,  -2.30,  -4.34
199806,   3.87,  -3.95,  -1.11,  -0.66,  -0.33,  -3.52,   7.35,   1.19,  -5.94,  -6.93,   2.82,   2.92,  -0.86,   3.00,   6.74,   3.71,   5.14
199807,  -6.07,  -2.27,  -6.61, -10.46,  -0.33,  -9.01,  -0.14,  -3.76,  -6.33,  -6.91,   1.01,   0.20,  -5.80,  -5.41,  -2.31,  -1.16,  -1.39
199808, -14.80, -21.39, -10.44, -20.58, -14.08, -11.22,  -9.83, -16.41, -17.76, -19.12, -14.78, -19.71, -17.63,   1.96, -13.52, -21.97, -16.93
199809,  -0.27,  19.82,  13.59,   0.50,  -3.06,   0.59,  10.49,   0.09,   9.10,  -2.74,  10.72,   1.38,   4.41,   8.17,   0.03,   2.44,   9.22
199810,  12.68,   3.15,   1.07,   5.17,   9.81,   1.36,   6.48,  10.97,   8.22,  11.44,  10.00,  11.31,  10.71,  -1.77,  12.46,   9.09,   5.31
199811,   4.80,   1.66,   0.41,   6.26,   2.92,   4.06,   5.65,   8.08,  -2.12,   3.20,   8.34,   5.24,   4.83,   1.33,   9.62,   6.19,   7.88
199812,  -0.81,   6.94,  -1.46,   4.33,   0.96,  -4.91,   3.35,  11.26,  -0.76,  -5.02,  11.98,   4.76,  -1.75,   2.86,   9.12,   3.12,  11.78
199901,  -2.49,   5.79,  -4.87,   2.48,  -0.56,  -4.84,  -1.46,   5.75,   3.70,  -0.37,  11.24,   8.12,  -0.62,  -6.25,   3.44,   0.33,   8.20
199902,  -2.75,   2.06,  -3.42,  -1.02,  -4.24,   1.53,  -0.04,  -4.96,  -5.31,  -2.07, -10.77,  -4.32,   1.14,  -3.63,   0.08,   0.63,  -5.53
199903,  -2.56,  13.50,  13.99,  -0.58,  -0.71,   3.70,   1.63,   4.72,  -2.53,   3.79,   5.36,  -1.72,   3.41,  -1.64,   3.81,   2.97,   4.78
199904,   3.44,  22.84,  15.56,   8.49,  13.32,  22.25,  -5.81,   1.16,  30.24,  15.47,   4.16,   8.04,  13.06,   7.35,  -0.11,   6.35,   4.39
199905,   1.45, -10.81,  -2.76,  -1.61,  -2.91,  -6.23,  -1.99,  -2.60,  -7.38,  -0.17,  -0.68,  -5.40,  -3.45,   6.73,  -3.95,  -3.84,  -0.92
199906,  -1.94,  -8.49,   0.18,   2.09,   4.40,   3.20,   3.97,  -0.48,   8.80,   1.76,  11.55,  -0.65,   3.08,  -4.49,   7.90,   2.83,   7.29
199907,  -1.36,  -9.44,   2.35,  -7.92,  -3.47,  -0.12,  -5.55,  -1.67,  -1.13,  -0.95,   1.92,  -7.70,  -1.36,  -0.58,  -6.09,  -5.73,  -3.70
199908,  -2.94,   5.39,   1.39, -11.05,  -4.89,  -5.90,   3.92,  -3.89,  -0.47,  -6.06,   7.18,   3.27,  -4.68,   0.58,  -6.08,  -5.12,  -2.53
199909,  -9.58,  -3.93,  -3.65,   0.34,  -9.04,  -5.51,  -7.51,  -1.66,  -2.55,  -3.29,  -1.72,  -5.99,  -6.53,  -4.28,   1.44,  -5.58,   1.73
199910,  12.61,   9.82,  -2.50,   0.86,  -1.67,   2.26,  10.51,   4.95,   1.05,  -0.88,   4.99,   4.05,   1.77,   2.16,   4.23,  14.02,   4.33
199911,   1.11,  -0.25,   3.50,  -7.60,  -1.88,  -0.59,   0.34,   2.56,   7.35,  -4.00,   8.02,  -2.57,  -4.55,  -7.36,   4.66,  -3.66,   7.68
199912,  -7.21,  13.51,   0.63,   3.57,   1.58,   6.74,  -8.30,  15.81,  22.40,   4.31,  16.01,   4.17,   2.01,  -2.37,   2.98,  -1.09,  15.65
